Hashtags,Fecha,Texto,Usuario,Followers,Respuestas,Retweets,Likes,Citados,Vistas,Idioma
"['Marcha8M', '8DeMarzo', '8M2023', 'NiUnaMas', 'NiUnaMenos']",2023-03-09 03:04:01+00:00,"#Marcha8M #8DeMarzo #8M2023 #NiUnaMas #NiUnaMenos
A mi no me vengas con tus mamadas de “si están guapos no es acoso” “si es el que le gusta bien que se dejan”
Cuando mi poderosa ladybug le dijo “no” al wey que creía que era Adrien (el vato del que vive enamorada ) https://t.co/IkcU3qNvFX",padawan_strange,1485,1,0,13,0,826.0,es
"['8DeMarzo', '8M2023', '8march']",2023-03-08 18:50:54+00:00,"#8DeMarzo #8M2023 #8march
Expliquenle a mi compa el alucin que me mandó esto porfavor. https://t.co/TfvXXHwraR",padawan_strange,1485,0,0,3,0,212.0,es
"['8M', '8M2023', '8DeMarzo']",2023-03-08 18:05:34+00:00,"#8M #8M2023 #8DeMarzo 
Mutuals, les molesta tener una muti army-feminista?
El día de hoy el color morado lo comparto con el movimiento que está en contra del maltrato hacia la mujer🟪",padawan_strange,1485,0,0,0,0,113.0,es
"['Marcha8M', '8M2023']",2023-03-08 18:02:08+00:00,"#Marcha8M #8M2023 

A chinga pos que pregunte? 

Mutuals, ustedes que opinan? https://t.co/6tviDyLhF7",padawan_strange,1485,0,0,0,0,455.0,es
"['8M2023', '8MDíaDeLaMujer', 'SeguimosEnLucha', 'OrgulloNacional', 'contraelabusopsiquiatrico']",2023-03-06 14:50:06+00:00,"Calentando motores.

#8M2023 
#8MDíaDeLaMujer
#SeguimosEnLucha
✊🏾♀️🟣 #OrgulloNacional #contraelabusopsiquiatrico https://t.co/f3JtuMMn5a",Uarenotalone20,11583,130,738,4140,43,1104010.0,es
['8M2023'],2023-03-08 11:00:07+00:00,"por las que lucharon, por las que ya no están y por las que luchamos ahora. 💜 #8M2023 https://t.co/dSKsxa2K8B",silverltsm,474,20,2136,7605,16,230155.0,es
['8M2023'],2023-03-08 14:37:08+00:00,"Como diría Taylor Swift, fuck the patriarchy. 

Os dejo un hilo con varios videos de Tay hablando sobre feminismo, defendiendo el difícil papel de la mujer dentro de la industria musical e inspirando a sus fans a través de sus discursos, sus entrevistas y sus canciones.

#8M2023 https://t.co/IBsPEwQWn3",taylorswiftes_,51272,12,1552,6395,77,272367.0,es
['8M2023'],2023-03-08 16:22:39+00:00,"Y para quienes todavía no han aprendido...
#8M2023 https://t.co/sWwq8ObM4n",graciebarrera_,739,61,1542,9490,30,273722.0,es
"['Marcha8M', '8DeMarzo', '8M']",2023-03-08 21:55:24+00:00,Así la #Marcha8M sobre Reforma #8DeMarzo #8M https://t.co/LZ0uvBgQ3e,PpRodelo,424,87,1305,7173,131,355962.0,es
"['8DeMarzo', 'DiaDeLaMujer', 'DiaInternacionalDeLasMujeres', '8M2023']",2023-03-08 17:46:18+00:00,"Por vivir en un mundo donde las mujeres seamos libres de decidir sobre nuestro cuerpo, tiempo y trabajo, por la igualdad en las oportunidades y porque nos queremos vivas. 💜

#8DeMarzo #DiaDeLaMujer #DiaInternacionalDeLasMujeres #8M2023 https://t.co/sCD4MNJuu1",SUGEYABREGO,599770,228,282,12949,11,545736.0,es
['8M2023'],2023-03-08 21:19:06+00:00,Una @arigameplays chiquita poderosa por el #8M2023 💜 https://t.co/wOC7Ug3XaO,Mavilsz,72,59,225,7570,5,622719.0,es
['8M2023'],2023-03-09 22:55:00+00:00,"🟣 La Jefa de Gobierno de la CDMX, Claudia Sheinbaum señaló que la marcha de este #8M2023 fue masiva, y a diferencia de otras fue menor violenta 

https://t.co/F6egMYbROg",El_Universal_Mx,7377269,3,2,14,0,8911.0,es
['8M2023'],2023-03-09 14:15:00+00:00,"🟣  Al grito de “Marcho porque estoy viva, mañana no sé”, o “te prefiero violenta que violada y muerta”, miles de mujeres tomaron las calles, cantando y bailando #8M2023 
https://t.co/85r32CVAwE",El_Universal_Mx,7377237,4,27,215,1,27547.0,es
['8M2023'],2023-03-09 13:10:00+00:00,"🟣 Miles de mujeres exigieron el alto a la violencia feminicida y las desapariciones, así como garantizar que puedan sentirse seguras y caminar en libertad, tal como lo hicieron este #8M2023, en todo México 
https://t.co/R128JZDNnt",El_Universal_Mx,7377238,8,37,149,0,13244.0,es
"['8M2023', 'VIDEO']",2023-03-09 04:06:49+00:00,"🟣 Reciben en cuartel a elementos de la Policía capitalina con pétalos de flores y aplausos, tras su labor en la movilización de este #8M2023 

📽️ #VIDEO Especial https://t.co/QJIWkl79W7",El_Universal_Mx,7377240,6,26,279,4,27989.0,es
['8M2023'],2023-03-09 04:01:46+00:00,"🟣 ""Esta lucha continúa, las conquistas se deben seguir dando y también se deben atender las tareas que debemos cumplir"", así manda mensaje de este #8M2023 @leticia_bonifaz  

https://t.co/yMgXUrhkxH https://t.co/65psZMi44H",El_Universal_Mx,7377240,0,2,7,0,9382.0,es
['8M2023'],2023-03-09 03:59:16+00:00,"🟣 ""No tenemos el apoyo del Gobierno, hay que unirnos para apoyarnos entre todas y el amor es la fuerza de todo"", manda mensaje en este #8M2023 @CeciPatriciaF  

https://t.co/yMgXUrhkxH https://t.co/eQJ620iEig",El_Universal_Mx,7377240,1,5,17,0,10677.0,es
['8M2023'],2023-03-09 03:55:25+00:00,"🟣 ""La falta de sensibilidad está impregnada en nuestra sociedad"", señala @maiteazuela sobre los abusos a mujeres #8M2023 

https://t.co/yMgXUrhkxH https://t.co/Sw3KA1C4VA",El_Universal_Mx,7377240,1,2,6,0,4644.0,es
['8M2023'],2023-03-09 03:36:59+00:00,"🟣 @maiteazuela Comparte su opinión sobre la agenda de cuidados y las opciones que hay para las mujeres sobre estos temas #8M2023

https://t.co/yMgXUrhkxH https://t.co/xhcTUW8jj1",El_Universal_Mx,7377240,1,4,7,0,6918.0,es
['8M2023'],2023-03-09 03:34:47+00:00,"🟣 @leticia_bonifaz  Señala que están fallando las investigaciones sobre los feminicidios, asegurando que no existen castigo para los responsables #8M2023 

https://t.co/yMgXUrhkxH https://t.co/cZHSUy4h58",El_Universal_Mx,7377240,3,4,8,0,4888.0,es
['8M2023'],2023-03-09 03:33:36+00:00,"🟣 ""Debemos luchar, alzar la voz, pero no debemos afectar a terceros y ni tampoco destruir"", la opinión de @CeciPatriciaF sobre las marchas de este #8M2023 
 
https://t.co/yMgXUrhkxH https://t.co/rEVx6YGfqH",El_Universal_Mx,7377240,2,1,8,0,3636.0,es
['8M2023'],2023-03-09 03:29:52+00:00,"🟣 ""La impunidad no nos deja avanzar, necesitamos la empatía de los gobiernos para las madres buscadoras"", señala @CeciPatriciaF  #8M2023 

https://t.co/yMgXUrhkxH https://t.co/ghQ37QG3xA",El_Universal_Mx,7377240,1,3,6,0,4008.0,es
['8M2023'],2023-03-09 03:20:47+00:00,"🟣 ""Para nosotras este día no es festivo"", así fue su opinión de @leticia_bonifaz sobre este #8M2023 

https://t.co/yMgXUrhkxH https://t.co/ZsiQAR5Rxk",El_Universal_Mx,7377240,1,3,3,0,4022.0,es
['8M2023'],2023-03-09 03:19:02+00:00,"@CeciPatriciaF Comparte su opinión acerca de las marchas de este #8M2023 

https://t.co/yMgXUrhkxH https://t.co/qRtsg925ns",El_Universal_Mx,7377240,1,4,5,0,4229.0,es
['8M2023'],2023-03-09 02:55:00+00:00,"🟣 Cerca de las 19:00 horas, miles de mujeres portando pañuelos morados y verdes llenando el Zócalo capitalino durante la marcha del #8M2023 

https://t.co/sj9Xe0F4h7",El_Universal_Mx,7377240,1,5,33,1,10867.0,es
['8M2023'],2023-03-09 02:00:01+00:00,"Sasha Sokol reflexiona este #8M2023 sobre el abuso que vivió y ""la desvergüenza"" de Luis de Llano  
https://t.co/GSQtRpU29o https://t.co/3daN3AoOkM",El_Universal_Mx,7377240,4,19,109,0,11315.0,es
['8M2023'],2023-03-09 01:30:00+00:00,"🟣 Durante la marcha del #8M2023 se registraron algunos disturbios como los ocasionados en la Cervecería de Barrio 

https://t.co/KTGs8hv7lz",El_Universal_Mx,7377240,2,3,11,0,8374.0,es
['8M2023'],2023-03-09 00:00:00+00:00,"Con la consigna de “la lucha sigue” y con un pañuelo morado, este #8M2023, la presentadora de la sección Quién es quién en las mentiras de la semana aseguró que por primera vez en la historia se tiene un gobierno paritario https://t.co/0t7uYWfQzX https://t.co/BANwociIqb",El_Universal_Mx,7377243,163,8,93,11,47063.0,es
"['Marcha8M', '8M2023']",2023-03-08 23:48:09+00:00,"🟣“Pese al discurso oficial, la realidad violenta se impone: los datos reflejan una deuda con las niñas, jóvenes y todas las mujeres. (…) A todas luces prevalece la impunidad”, Mónica Borrego, integrante del OCNF.  | #Marcha8M  #8M2023 

Video:  Alelhí Salgado https://t.co/I51KdFaAvn",El_Universal_Mx,7377243,7,72,289,5,19274.0,es
"['Marcha8M', '8M2023']",2023-03-08 23:44:16+00:00,"🗣️ “Nuestro país se encuentra en un estado de emergencia brutal por la violencia machista”, madre de una víctima de feminicidio.
#Marcha8M  #8M2023 

Video:  Alelhí Salgado https://t.co/3yEdUXtlKo",El_Universal_Mx,7377243,3,24,143,0,15384.0,es
"['8M2023', 'Marcha8M']",2023-03-08 23:25:36+00:00,"#8M2023 |  Frente a Palacio Nacional, grupos a favor del aborto despliegan un letrero con la leyenda: ¡Fuera aborto del código penal!”  🟣🟢  #Marcha8M  

Video: Alelhí Salgado https://t.co/gnfCzpYsSi",El_Universal_Mx,7377245,6,51,193,1,26479.0,es
"['Marcha8M', '8M2023']",2023-03-08 23:23:41+00:00,"🔥 ""Somos fuego y nadie nos apaga"", es una de las consignas en la #Marcha8M  | #8M2023 
https://t.co/yYcdKJwEem",El_Universal_Mx,7377245,0,9,37,0,9937.0,es
"['Marcha8M', '8M2023']",2023-03-08 23:19:59+00:00,"Así el avance de contingentes de la #Marcha8M sobre Paseo de la Reforma  |  #8M2023 

Fotos: Julio Suárez https://t.co/X82ZjcuJUN",El_Universal_Mx,7377245,6,103,357,10,31716.0,es
"['8M2023', 'Marcha8M']",2023-03-08 23:07:13+00:00,"#8M2023 | Contingente de mujeres danzantes que participan en #Marcha8M por el Día Internacional de la Mujer entra al Zócalo  

Video: Yalina Ruiz https://t.co/CLpfxsKeBz",El_Universal_Mx,7377246,2,40,200,2,19058.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:37:02+00:00,"#8M2023 |  La Brigada Marabunta brinda primeros auxilios a una joven intoxicada, detrás cientos de mujeres se inclinan y resguardan.  #Marcha8M 

Video:  Alelhí Salgado https://t.co/7DXYGpMAI9",El_Universal_Mx,7377247,206,586,4257,36,774749.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:29:25+00:00,"#8M2023 |  Al grito de: “¡Fuimos todas!”, manifestantes tiran un semáforo frente a la Catedral Metropolitana. #Marcha8M 

Video:  Alelhí Salgado https://t.co/rNR45vHVtl",El_Universal_Mx,7377247,1412,425,3817,201,1180217.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:24:09+00:00,"""Ellas también son mujeres y sí, ellas también sufren violencia"", dijeron algunas de las jóvenes que se manifestaron #8M2023  #Marcha8M 
https://t.co/tTwtuSUYYW",El_Universal_Mx,7377247,4,8,30,0,12162.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:22:00+00:00,"🟣 A ritmo de samba, cientos de mujeres que participan la movilización del #8M2023 , caminan por la calle 5 de Mayo, en el Centro Histórico de la capital del país, rumbo al Zócalo.  #Marcha8M 

Video: María Cabadas https://t.co/oU5ZNJfOmJ",El_Universal_Mx,7377247,3,27,120,2,15315.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:19:49+00:00,"#8M2023 |  A jalones se enfrentan integrantes de la agrupación Ateneas y jóvenes del Bloque Negro en la calle Cinco de Mayo luego de que los elementos de seguridad intentaran encapsular a otra facción de las manifestantes de este grupo.  #Marcha8M  

Video:  Alelhí Salgado https://t.co/yVC9tZ2lkh",El_Universal_Mx,7377247,13,22,74,3,23972.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:16:54+00:00,"#8M2023 | Desde detrás de las vallas, policías lanzan gas a manifestantes para dispersarlas. Las mujeres intentan tapar los orificios de las vallas con carteles y pancartas   #Marcha8M 

Video: Otilia Carvajal https://t.co/ciyWaLh5zW",El_Universal_Mx,7377247,44,122,198,8,25167.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:14:06+00:00,"El mensaje de las menores skaters es contundente: “12 años sobreviviendo, no viviendo”  | #8M2023 #Marcha8M 
https://t.co/5ULPSmjYev",El_Universal_Mx,7377247,1,9,55,0,12014.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:12:09+00:00,"🟣#8M2023 | Contingente de mujeres músicas cantan por las desaparecidas en la #Marcha8M  

Video: Otilia Carvajal https://t.co/kWQ3FopqS4",El_Universal_Mx,7377247,7,54,292,2,27469.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:03:32+00:00,"#8M2023 | Contingentes siguen avanzando por Paseo de la Reforma en la #Marcha8M conmemorando el Día Internaiconal de la Mujer 

FOTOS: CARLOS MEJIA/EL UNIVERSAL https://t.co/7joxim6OS9",El_Universal_Mx,7377247,3,12,63,1,14739.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:57:53+00:00,"🟣 #8M2023 | Mujeres danzantes de distintas entidades de la República, se integran al contingente que salió del Monumento a la Revolución, que se encuentra en el Palacio de Bellas Artes, avanzan rumbo al Zócalo de la CDMX.  #Marcha8M  

Video: María Cabadas https://t.co/ISv2avqV8I",El_Universal_Mx,7377248,6,149,973,3,53039.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:55:21+00:00,"#8M2023 | Miles de mujeres marcharon por las calles de Toluca para conmemorar el Día Internacional de la Mujer    #Marcha8M 🟣

Fotos: Jorge Alvarado https://t.co/dsd9SCKbUa",El_Universal_Mx,7377249,1,11,80,1,13071.0,es
"['8M2023', 'CDMX', 'Marcha8M']",2023-03-08 21:52:11+00:00,"#8M2023 | Contingente ""Unidas de los tambores"", entre incienso y cantos, se preparan para salir rumbo al Zócalo de la #CDMX  #Marcha8M 

Video: Yalina Ruiz https://t.co/Wp1yLhfm60",El_Universal_Mx,7377249,0,21,93,2,15433.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:46:20+00:00,"#8M2023  |  Mujeres del bloque negro golpean con martillos y patean las vallas que rodean Palacio Nacional.  #Marcha8M 

Video: Otilia Carvajal https://t.co/dwmwnXoF1U",El_Universal_Mx,7377249,210,189,1133,37,203224.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:45:30+00:00,"#8M2023  |  En su paso por Avenida Juárez, mujeres que han sido víctimas de acoso sexual por parte de profesores de la UNAM, cuelgan tendederos de denuncia de agresores en árboles, semáforos y postes de luz.  #Marcha8M 

Video:  Alelhí Salgado https://t.co/c9j8kfZ2LC",El_Universal_Mx,7377249,7,50,279,2,23637.0,es
['8M2023'],2023-03-08 21:40:38+00:00,"🟣 ""Quisieron enterrarnos sin saber que somos semillas"" Avanzan movilizaciones en el marco del #8M2023

🗣️ Con el mensaje ""Nunca más tendrán la comodidad de nuestro silencio"", continúan  su camino rumbo al Zócalo de la Ciudad de México.

Fotos: Diego Simón https://t.co/FLPyb6zqug",El_Universal_Mx,7377249,2,41,114,0,14449.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:24:23+00:00,"#8M2023 🟣|  Llega contingente de la marcha al Zócalo capitalino. Gritan ""¡Las infancias marchando también están luchando"" y ""¡Alerta!, ¡Alerta que camina la lucha feminista por América Latina!"" #Marcha8M 

Video: Otilia Carvajal https://t.co/Z3khf8PHfl",El_Universal_Mx,7377251,7,85,408,5,29015.0,es
"['Marcha8M', '8M2023']",2023-03-08 21:20:51+00:00,"Más de 5  mil personas, mujeres, hombres y niñas se apostaron frente al edificio de gobierno estatal, resguardado por policías de género. #Marcha8M  #8M2023 
https://t.co/ASTVMLdLuw",El_Universal_Mx,7377251,7,7,24,2,12694.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:20:06+00:00,"El 8 de marzo es un día para conmemorar la lucha de las mujeres trabajadoras #8M2023 #Marcha8M 
https://t.co/I24pQgCxWn",El_Universal_Mx,7377251,1,4,21,0,9958.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:16:29+00:00,"#8M2023  |  En su avance sobre Avenida Juárez, un hombre increpó a las manifestantes y las agredió a empujones por lo que ellas respondieron lanzándole agua y pintura. Finalmente, un elemento de la SSC lo retiró del lugar.  #Marcha8M 

Video:  Alelhí Salgado https://t.co/qJacM3H9VD",El_Universal_Mx,7377251,17,22,185,9,57662.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:10:40+00:00,"🟣 #8M2023 | Retiran contingentes  feministas las vallas colocadas al frente de las policías de la célula de género desplegadas frente a palacio de gobierno del Estado de México.  #Marcha8M 

Video: Claudia González https://t.co/VWWWmi7Jge",El_Universal_Mx,7377251,4,14,69,0,14936.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:05:55+00:00,"#8M2023  |  “¡El que no brinque es macho!”, canta la colectiva Sonido Babado en Avenida Juárez y ponen a bailar a miles de mujeres al ritmo de batucada 🥁🪘#Marcha8M 

Video:  Alelhí Salgado https://t.co/SDtKCMUNyn",El_Universal_Mx,7377251,16,31,152,1,25256.0,es
['8M2023'],2023-03-08 21:00:00+00:00,"🟣 Las mujeres en México padecen de las peores pensiones en América Latina, donde cuatro de cada 10 tendrán menores recursos al momento de su retiro  #8M2023 
https://t.co/Ny6OdWRTmY",El_Universal_Mx,7377252,4,13,20,1,8117.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:52:09+00:00,"🟣⚫️ Integrantes del Bloque Negro reparten a las manifestantes boletines de mujeres y niñas desaparecidas. “Nos han encerrado en un concepto equivocado; nosotras venimos a solidarizarnos porque también somos víctimas”, aseguran. | #8M2023   #Marcha8M 

Video:  Alelhí Salgado https://t.co/0vmGg2Zqiz",El_Universal_Mx,7377253,10,95,483,4,43715.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:47:04+00:00,"Al grito de  ""¡Alerta, Alerta que la lucha feminista está en toda América Latina!"", mujeres a los diversos contingentes se dan cita en el Metro Revolución  #8M2023  #Marcha8M 

Video: Yalina Ruiz https://t.co/pDXBGCeVpv",El_Universal_Mx,7377253,6,27,147,1,20881.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:44:19+00:00,"🟣 #8M2023 |  ""12 años sobreviviendo, no viviendo"" y ""para que mañana mi mamá no tenga miedo de que vaya a patinar y no regrese"",  jóvenes skates comparten consignas en tablas de patinar en #Marcha8M 

Video: Francisco Rodríguez https://t.co/SlHoCoMfYA",El_Universal_Mx,7377253,5,44,314,5,38217.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:34:11+00:00,"#8M2023 🟣| Resguardadas por el Bloque Negro, inician su avance hacia Avenida Juárez amigas, madres, hermanas y familiares de víctimas de feminicidio y otras violencias de género. La línea que las acordona sostiene un tendedero de agresores.  #Marcha8M 

Video: Alelhí Salgado https://t.co/JxRiDQS3TI",El_Universal_Mx,7377255,21,120,747,4,80164.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:25:53+00:00,"Las activistas hicieron un llamado al gobierno para garantizar atención, financiamiento y tratamiento oportuno para las pacientes oncológicas #8M2023  #Marcha8M 
https://t.co/Uibmfbs5G1",El_Universal_Mx,7377255,3,9,70,0,13538.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:23:16+00:00,"🟣#8M2023 |  Diferentes colectivas feministas  inician avance con destino al Zócalo de la CDMX  #Marcha8M 
https://t.co/ZaJcHFGpKG",El_Universal_Mx,7377255,2,5,44,0,12842.0,es
['8M2023'],2023-03-08 20:05:00+00:00,"En el marco del Día Internacional de la Mujer, legisladoras de oposición acusaron a sus pares de ausentarse de sesión por asistir a evento con el presidente López Obrador |  #8M2023 
https://t.co/9WVXCWvyGC",El_Universal_Mx,7377255,5,11,20,0,9308.0,es
['8M2023'],2023-03-08 19:50:00+00:00,"Google se suma a la conmemora el Día Internacional de la Mujer  #8M2023 
https://t.co/dLAwUwp9eJ",El_Universal_Mx,7377255,0,3,11,0,6985.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:45:00+00:00,"🟣#8M2023  |  En todos los estados del país, se alistan diversas actividades en las que mujeres feministas y colectivos, salen a las calles a exigir por sus derechos   #Marcha8M 
https://t.co/JSc95QbNzE",El_Universal_Mx,7377256,2,1,22,0,9791.0,es
"['Marcha8M', '8M2023']",2023-03-08 19:35:00+00:00,"Colectivo ""Voz de los Desaparecidos"" marcha en memoria de las madres y mujeres desaparecidas en Puebla     #Marcha8M   #8M2023 

Fotos: Omar Contreras / El Universal https://t.co/UBhpLx0Qvq",El_Universal_Mx,7377255,0,12,49,0,11579.0,es
['8M2023'],2023-03-08 19:30:00+00:00,"El sector tecnológico tiene una brecha de género muy importante que se debe erradicar #8M2023 
https://t.co/Js5wzsZKXt",El_Universal_Mx,7377255,2,1,6,0,6597.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:29:27+00:00,"#8M2023 🟣 |  Comienzan a salir algunos contingentes de mujeres desde el Ángel de la Independencia.   #Marcha8M 

Fotos: Diego Simón https://t.co/QC4I5SALca",El_Universal_Mx,7377255,6,49,229,2,28538.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:25:00+00:00,"#8M2023 🟣 |  Pacientes oncológicas y mujeres sobrevivientes de cáncer, pintaron las cicatrices de sus mastectomías para visibilizar y protestar contra la violencia  #Marcha8M 
https://t.co/Uibmfbs5G1",El_Universal_Mx,7377255,2,11,67,0,10389.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:22:37+00:00,"#8M2023 🟣| Desde el Monumento a la Revolución sale un segundo contingente conformado por estudiantes, mujeres menores de edad y diversidades, con destino a la plancha del Zócalo.  #Marcha8M 

Video: Alelhí Salgado https://t.co/vrgNfzMh3B",El_Universal_Mx,7377255,34,115,845,10,77932.0,es
['8M2023'],2023-03-08 19:10:00+00:00,"🟣“ Ahora, la mujer es más aceptada en la sociedad, pero en la lucha libre sigue el machismo"", comenta la luchadora Star Fire   #8M2023 
https://t.co/x0ffVzzxoK",El_Universal_Mx,7377258,0,4,33,0,9016.0,es
"['Marcha8M', '8M2023']",2023-03-08 19:07:16+00:00,"🟣Desde la Glorieta de las Mujeres que Luchan sale rumbo al Zócalo uno de los primeros  contingentes de las movilizaciones por el Día Internacional de la Mujer; está conformado por universitarias y familiares de víctimas de feminicidio #Marcha8M  #8M2023 

Video: Alelhí Salgado https://t.co/gSYF99egnb",El_Universal_Mx,7377258,8,97,497,3,39779.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:01:57+00:00,"🟣 #8M2023 |  Mujeres sobrevivientes de cáncer de mama piden que se hablen de las secuelas de los tratamientos y denuncian la falta de apoyo para tener una vida digna   #Marcha8M 

Video: Berenice Fregoso https://t.co/peXrU532Es",El_Universal_Mx,7377257,27,620,2308,14,94853.0,es
['8M2023'],2023-03-08 18:55:00+00:00,"Lula da Silva pidió conmemorar el Día Internacional de la Mujer ""con respeto"" para acabar con la ""intolerable"" violencia machista y cambiar el actual sistema de ""privilegios de los hombres""  #8M2023 
https://t.co/xsZyaNTPpJ",El_Universal_Mx,7377258,3,9,36,0,8797.0,es
"['8M2023', 'Marcha8M']",2023-03-08 18:52:00+00:00,"🟣 #8M2023 |  Sigue el minuto a minuto de la Marcha por el Día Internacional de la Mujer  👇  #Marcha8M 
https://t.co/5WnQQcgfzb",El_Universal_Mx,7377259,7,24,133,1,58140.0,es
"['8M2023', 'Marcha8M']",2023-03-08 18:36:35+00:00,"🟣 Mujeres sobrevivientes y con cáncer de mama se reúnen en la glorieta de las ""Mujeres que luchan"" para demandar tratamientos oportunos     
#8M2023  #Marcha8M 

Video: Berenice Fregoso https://t.co/3LCxBRo4Eq",El_Universal_Mx,7377262,5,148,597,5,39490.0,es
['8M2023'],2023-03-08 18:30:00+00:00,"🟣 En 2022 se interpusieron 759 denuncias en organismos, de las cuales únicamente 47 resultaron en rescisiones de contrato o expulsión. #8M2023 
https://t.co/W3aadrFyvO",El_Universal_Mx,7377262,0,3,22,0,7128.0,es
['8M2023'],2023-03-08 18:20:00+00:00,"🟣✊ ""Mi ropa no es corta, tu educación sí"" Miles de mujeres en todo el mundo salen a marchar este #8M2023  

👀 Países como Francia, Nigeria, Alemania, Chile, Inglaterra son sólo algunos de los que se han unido a esta lucha que año con año cobra fuerza 

Fotos 📸 AP, AFP, EFE https://t.co/92fzdKXp1w",El_Universal_Mx,7377263,6,65,237,3,18540.0,es
"['CDMX', '8M2023']",2023-03-08 18:15:00+00:00,"🟣 La policía cibernética de la #CDMX realiza estos trabajos para prevenir y combatir cualquier incidente cibernético que las pudiera poner en riesgo.  #8M2023 
https://t.co/zfo67Gmz9P",El_Universal_Mx,7377264,2,1,15,0,9514.0,es
['8M2023'],2023-03-08 18:10:00+00:00,"🟣 Aunque en docenas de países se han producido avances significativos, la situación en lugares como Afganistán e Irán son un sombrío recordatorio de que todavía queda mucho camino por recorrer.  #8M2023
https://t.co/qXM5UulgKW",El_Universal_Mx,7377264,1,8,28,0,9927.0,es
['8M2023'],2023-03-08 17:30:00+00:00,"El IMCO estimó que, en 2030, el PIB de México podría ser 15% mayor que el de 2020 si sumamos a 8.2 millones más de mujeres a la economía  #8M2023 
https://t.co/5cdGoOcGy0",El_Universal_Mx,7377265,0,2,5,0,7624.0,es
['8M2023'],2023-03-08 17:20:00+00:00,"Si acudirás a la marcha #8M2023 recuerda protegerte del sol, porque se esperan  altos índices de radiación UV
https://t.co/sNzcGHJu1U",El_Universal_Mx,7377266,0,5,28,0,8348.0,es
"['8M2023', 'CDMX']",2023-03-08 16:05:00+00:00,"¡Entérate! Este #8M2023, las marchas en #CDMX saldrán desde distintos puntos 
https://t.co/xqStk5wuec",El_Universal_Mx,7377271,1,6,31,2,9110.0,es
['8M2023'],2023-03-08 15:10:00+00:00,"En este #8M2023, García Vilchis aseguró que ""es honor permanecer y colaborar con el gobierno más humanista y con perspectiva de género que ha tenido este país"" 
https://t.co/0t7uYWfQzX",El_Universal_Mx,7377272,333,24,179,37,110511.0,es
"['Postal', '8M2023']",2023-03-08 14:30:00+00:00,"#Postal Jen Mulini narró como un accidente le quitó la posibilidad de caminar, pero la cargó de valor para alentar a otras mujeres a poner en el foco las violencias de las que son víctimas y crear válvulas de escape de las mismas.  #8M2023 https://t.co/NygRyvoIX2 https://t.co/006x4uKi3a",El_Universal_Mx,7377274,0,4,30,0,9389.0,es
['8M2023'],2023-03-08 14:10:00+00:00,"Este #8M2023 habrá diversas estaciones cerradas, entérate de cuáles son 
https://t.co/gjTpce172V",El_Universal_Mx,7377276,3,8,26,0,9763.0,es
['8M2023'],2023-03-08 14:02:14+00:00,"AMLO pidió que en este #8M2023 las movilizaciones sean ""pacíficas y sin violencia"" 
https://t.co/b43y8sQCKF",El_Universal_Mx,7377278,20,7,31,2,14005.0,es
['8M2023'],2023-03-08 13:20:00+00:00,🟣 Este #8M2023 EL UNIVERSAL presenta los perfiles de 24 mujeres que ocupan o buscan cargos relevantes en la administración pública en la Ciudad de México y el Estado de México https://t.co/RrYQ25RXXW,El_Universal_Mx,7377284,0,6,33,0,16527.0,es
['8M2023'],2023-03-08 13:10:00+00:00,"Láurel Miranda dice que los ataques y amenazas de muerte la hicieron sentir más decidida a compartir lo cansada, triste y furiosa que se siente ante las agresiones de las que que son objeto las mujeres #8M2023  
https://t.co/tvBDAk5w2X https://t.co/GLFJo5RP0S",El_Universal_Mx,7377284,4,10,36,0,13055.0,es
