Hashtags,Fecha,Texto,Usuario,Followers,Respuestas,Retweets,Likes,Citados,Vistas,Idioma
"['Marcha8M', '8M2023']",2023-03-08 23:44:16+00:00,"🗣️ “Nuestro país se encuentra en un estado de emergencia brutal por la violencia machista”, madre de una víctima de feminicidio.
#Marcha8M  #8M2023 

Video:  Alelhí Salgado https://t.co/3yEdUXtlKo",El_Universal_Mx,7377243,3,24,143,0,15384.0,es
"['8M2023', 'Marcha8M']",2023-03-08 23:25:36+00:00,"#8M2023 |  Frente a Palacio Nacional, grupos a favor del aborto despliegan un letrero con la leyenda: ¡Fuera aborto del código penal!”  🟣🟢  #Marcha8M  

Video: Alelhí Salgado https://t.co/gnfCzpYsSi",El_Universal_Mx,7377245,6,51,193,1,26479.0,es
"['Marcha8M', '8M2023']",2023-03-08 23:23:41+00:00,"🔥 ""Somos fuego y nadie nos apaga"", es una de las consignas en la #Marcha8M  | #8M2023 
https://t.co/yYcdKJwEem",El_Universal_Mx,7377245,0,9,37,0,9937.0,es
"['Marcha8M', '8M2023']",2023-03-08 23:19:59+00:00,"Así el avance de contingentes de la #Marcha8M sobre Paseo de la Reforma  |  #8M2023 

Fotos: Julio Suárez https://t.co/X82ZjcuJUN",El_Universal_Mx,7377245,6,103,357,10,31716.0,es
"['8M2023', 'Marcha8M']",2023-03-08 23:07:13+00:00,"#8M2023 | Contingente de mujeres danzantes que participan en #Marcha8M por el Día Internacional de la Mujer entra al Zócalo  

Video: Yalina Ruiz https://t.co/CLpfxsKeBz",El_Universal_Mx,7377246,2,40,200,2,19058.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:37:02+00:00,"#8M2023 |  La Brigada Marabunta brinda primeros auxilios a una joven intoxicada, detrás cientos de mujeres se inclinan y resguardan.  #Marcha8M 

Video:  Alelhí Salgado https://t.co/7DXYGpMAI9",El_Universal_Mx,7377247,206,586,4257,36,774749.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:29:25+00:00,"#8M2023 |  Al grito de: “¡Fuimos todas!”, manifestantes tiran un semáforo frente a la Catedral Metropolitana. #Marcha8M 

Video:  Alelhí Salgado https://t.co/rNR45vHVtl",El_Universal_Mx,7377247,1412,425,3817,201,1180217.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:24:09+00:00,"""Ellas también son mujeres y sí, ellas también sufren violencia"", dijeron algunas de las jóvenes que se manifestaron #8M2023  #Marcha8M 
https://t.co/tTwtuSUYYW",El_Universal_Mx,7377247,4,8,30,0,12162.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:22:00+00:00,"🟣 A ritmo de samba, cientos de mujeres que participan la movilización del #8M2023 , caminan por la calle 5 de Mayo, en el Centro Histórico de la capital del país, rumbo al Zócalo.  #Marcha8M 

Video: María Cabadas https://t.co/oU5ZNJfOmJ",El_Universal_Mx,7377247,3,27,120,2,15315.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:19:49+00:00,"#8M2023 |  A jalones se enfrentan integrantes de la agrupación Ateneas y jóvenes del Bloque Negro en la calle Cinco de Mayo luego de que los elementos de seguridad intentaran encapsular a otra facción de las manifestantes de este grupo.  #Marcha8M  

Video:  Alelhí Salgado https://t.co/yVC9tZ2lkh",El_Universal_Mx,7377247,13,22,74,3,23972.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:16:54+00:00,"#8M2023 | Desde detrás de las vallas, policías lanzan gas a manifestantes para dispersarlas. Las mujeres intentan tapar los orificios de las vallas con carteles y pancartas   #Marcha8M 

Video: Otilia Carvajal https://t.co/ciyWaLh5zW",El_Universal_Mx,7377247,44,122,198,8,25167.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:14:06+00:00,"El mensaje de las menores skaters es contundente: “12 años sobreviviendo, no viviendo”  | #8M2023 #Marcha8M 
https://t.co/5ULPSmjYev",El_Universal_Mx,7377247,1,9,55,0,12014.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:12:09+00:00,"🟣#8M2023 | Contingente de mujeres músicas cantan por las desaparecidas en la #Marcha8M  

Video: Otilia Carvajal https://t.co/kWQ3FopqS4",El_Universal_Mx,7377247,7,54,292,2,27469.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:03:32+00:00,"#8M2023 | Contingentes siguen avanzando por Paseo de la Reforma en la #Marcha8M conmemorando el Día Internaiconal de la Mujer 

FOTOS: CARLOS MEJIA/EL UNIVERSAL https://t.co/7joxim6OS9",El_Universal_Mx,7377247,3,12,63,1,14739.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:57:53+00:00,"🟣 #8M2023 | Mujeres danzantes de distintas entidades de la República, se integran al contingente que salió del Monumento a la Revolución, que se encuentra en el Palacio de Bellas Artes, avanzan rumbo al Zócalo de la CDMX.  #Marcha8M  

Video: María Cabadas https://t.co/ISv2avqV8I",El_Universal_Mx,7377248,6,149,973,3,53039.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:55:21+00:00,"#8M2023 | Miles de mujeres marcharon por las calles de Toluca para conmemorar el Día Internacional de la Mujer    #Marcha8M 🟣

Fotos: Jorge Alvarado https://t.co/dsd9SCKbUa",El_Universal_Mx,7377249,1,11,80,1,13071.0,es
"['8M2023', 'CDMX', 'Marcha8M']",2023-03-08 21:52:11+00:00,"#8M2023 | Contingente ""Unidas de los tambores"", entre incienso y cantos, se preparan para salir rumbo al Zócalo de la #CDMX  #Marcha8M 

Video: Yalina Ruiz https://t.co/Wp1yLhfm60",El_Universal_Mx,7377249,0,21,93,2,15433.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:46:20+00:00,"#8M2023  |  Mujeres del bloque negro golpean con martillos y patean las vallas que rodean Palacio Nacional.  #Marcha8M 

Video: Otilia Carvajal https://t.co/dwmwnXoF1U",El_Universal_Mx,7377249,210,189,1133,37,203224.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:45:30+00:00,"#8M2023  |  En su paso por Avenida Juárez, mujeres que han sido víctimas de acoso sexual por parte de profesores de la UNAM, cuelgan tendederos de denuncia de agresores en árboles, semáforos y postes de luz.  #Marcha8M 

Video:  Alelhí Salgado https://t.co/c9j8kfZ2LC",El_Universal_Mx,7377249,7,50,279,2,23637.0,es
['8M2023'],2023-03-08 21:40:38+00:00,"🟣 ""Quisieron enterrarnos sin saber que somos semillas"" Avanzan movilizaciones en el marco del #8M2023

🗣️ Con el mensaje ""Nunca más tendrán la comodidad de nuestro silencio"", continúan  su camino rumbo al Zócalo de la Ciudad de México.

Fotos: Diego Simón https://t.co/FLPyb6zqug",El_Universal_Mx,7377249,2,41,114,0,14449.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:24:23+00:00,"#8M2023 🟣|  Llega contingente de la marcha al Zócalo capitalino. Gritan ""¡Las infancias marchando también están luchando"" y ""¡Alerta!, ¡Alerta que camina la lucha feminista por América Latina!"" #Marcha8M 

Video: Otilia Carvajal https://t.co/Z3khf8PHfl",El_Universal_Mx,7377251,7,85,408,5,29015.0,es
"['Marcha8M', '8M2023']",2023-03-08 21:20:51+00:00,"Más de 5  mil personas, mujeres, hombres y niñas se apostaron frente al edificio de gobierno estatal, resguardado por policías de género. #Marcha8M  #8M2023 
https://t.co/ASTVMLdLuw",El_Universal_Mx,7377251,7,7,24,2,12694.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:20:06+00:00,"El 8 de marzo es un día para conmemorar la lucha de las mujeres trabajadoras #8M2023 #Marcha8M 
https://t.co/I24pQgCxWn",El_Universal_Mx,7377251,1,4,21,0,9958.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:16:29+00:00,"#8M2023  |  En su avance sobre Avenida Juárez, un hombre increpó a las manifestantes y las agredió a empujones por lo que ellas respondieron lanzándole agua y pintura. Finalmente, un elemento de la SSC lo retiró del lugar.  #Marcha8M 

Video:  Alelhí Salgado https://t.co/qJacM3H9VD",El_Universal_Mx,7377251,17,22,185,9,57662.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:10:40+00:00,"🟣 #8M2023 | Retiran contingentes  feministas las vallas colocadas al frente de las policías de la célula de género desplegadas frente a palacio de gobierno del Estado de México.  #Marcha8M 

Video: Claudia González https://t.co/VWWWmi7Jge",El_Universal_Mx,7377251,4,14,69,0,14936.0,es
"['8M2023', 'Marcha8M']",2023-03-08 21:05:55+00:00,"#8M2023  |  “¡El que no brinque es macho!”, canta la colectiva Sonido Babado en Avenida Juárez y ponen a bailar a miles de mujeres al ritmo de batucada 🥁🪘#Marcha8M 

Video:  Alelhí Salgado https://t.co/SDtKCMUNyn",El_Universal_Mx,7377251,16,31,152,1,25256.0,es
['8M2023'],2023-03-08 21:00:00+00:00,"🟣 Las mujeres en México padecen de las peores pensiones en América Latina, donde cuatro de cada 10 tendrán menores recursos al momento de su retiro  #8M2023 
https://t.co/Ny6OdWRTmY",El_Universal_Mx,7377252,4,13,20,1,8117.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:52:09+00:00,"🟣⚫️ Integrantes del Bloque Negro reparten a las manifestantes boletines de mujeres y niñas desaparecidas. “Nos han encerrado en un concepto equivocado; nosotras venimos a solidarizarnos porque también somos víctimas”, aseguran. | #8M2023   #Marcha8M 

Video:  Alelhí Salgado https://t.co/0vmGg2Zqiz",El_Universal_Mx,7377253,10,95,483,4,43715.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:47:04+00:00,"Al grito de  ""¡Alerta, Alerta que la lucha feminista está en toda América Latina!"", mujeres a los diversos contingentes se dan cita en el Metro Revolución  #8M2023  #Marcha8M 

Video: Yalina Ruiz https://t.co/pDXBGCeVpv",El_Universal_Mx,7377253,6,27,147,1,20881.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:44:19+00:00,"🟣 #8M2023 |  ""12 años sobreviviendo, no viviendo"" y ""para que mañana mi mamá no tenga miedo de que vaya a patinar y no regrese"",  jóvenes skates comparten consignas en tablas de patinar en #Marcha8M 

Video: Francisco Rodríguez https://t.co/SlHoCoMfYA",El_Universal_Mx,7377253,5,44,314,5,38217.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:34:11+00:00,"#8M2023 🟣| Resguardadas por el Bloque Negro, inician su avance hacia Avenida Juárez amigas, madres, hermanas y familiares de víctimas de feminicidio y otras violencias de género. La línea que las acordona sostiene un tendedero de agresores.  #Marcha8M 

Video: Alelhí Salgado https://t.co/JxRiDQS3TI",El_Universal_Mx,7377255,21,120,747,4,80164.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:25:53+00:00,"Las activistas hicieron un llamado al gobierno para garantizar atención, financiamiento y tratamiento oportuno para las pacientes oncológicas #8M2023  #Marcha8M 
https://t.co/Uibmfbs5G1",El_Universal_Mx,7377255,3,9,70,0,13538.0,es
"['8M2023', 'Marcha8M']",2023-03-08 20:23:16+00:00,"🟣#8M2023 |  Diferentes colectivas feministas  inician avance con destino al Zócalo de la CDMX  #Marcha8M 
https://t.co/ZaJcHFGpKG",El_Universal_Mx,7377255,2,5,44,0,12842.0,es
['8M2023'],2023-03-08 20:05:00+00:00,"En el marco del Día Internacional de la Mujer, legisladoras de oposición acusaron a sus pares de ausentarse de sesión por asistir a evento con el presidente López Obrador |  #8M2023 
https://t.co/9WVXCWvyGC",El_Universal_Mx,7377255,5,11,20,0,9308.0,es
['8M2023'],2023-03-08 19:50:00+00:00,"Google se suma a la conmemora el Día Internacional de la Mujer  #8M2023 
https://t.co/dLAwUwp9eJ",El_Universal_Mx,7377255,0,3,11,0,6985.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:45:00+00:00,"🟣#8M2023  |  En todos los estados del país, se alistan diversas actividades en las que mujeres feministas y colectivos, salen a las calles a exigir por sus derechos   #Marcha8M 
https://t.co/JSc95QbNzE",El_Universal_Mx,7377256,2,1,22,0,9791.0,es
"['Marcha8M', '8M2023']",2023-03-08 19:35:00+00:00,"Colectivo ""Voz de los Desaparecidos"" marcha en memoria de las madres y mujeres desaparecidas en Puebla     #Marcha8M   #8M2023 

Fotos: Omar Contreras / El Universal https://t.co/UBhpLx0Qvq",El_Universal_Mx,7377255,0,12,49,0,11579.0,es
['8M2023'],2023-03-08 19:30:00+00:00,"El sector tecnológico tiene una brecha de género muy importante que se debe erradicar #8M2023 
https://t.co/Js5wzsZKXt",El_Universal_Mx,7377255,2,1,6,0,6597.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:29:27+00:00,"#8M2023 🟣 |  Comienzan a salir algunos contingentes de mujeres desde el Ángel de la Independencia.   #Marcha8M 

Fotos: Diego Simón https://t.co/QC4I5SALca",El_Universal_Mx,7377255,6,49,229,2,28538.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:25:00+00:00,"#8M2023 🟣 |  Pacientes oncológicas y mujeres sobrevivientes de cáncer, pintaron las cicatrices de sus mastectomías para visibilizar y protestar contra la violencia  #Marcha8M 
https://t.co/Uibmfbs5G1",El_Universal_Mx,7377255,2,11,67,0,10389.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:22:37+00:00,"#8M2023 🟣| Desde el Monumento a la Revolución sale un segundo contingente conformado por estudiantes, mujeres menores de edad y diversidades, con destino a la plancha del Zócalo.  #Marcha8M 

Video: Alelhí Salgado https://t.co/vrgNfzMh3B",El_Universal_Mx,7377255,34,115,845,10,77932.0,es
['8M2023'],2023-03-08 19:10:00+00:00,"🟣“ Ahora, la mujer es más aceptada en la sociedad, pero en la lucha libre sigue el machismo"", comenta la luchadora Star Fire   #8M2023 
https://t.co/x0ffVzzxoK",El_Universal_Mx,7377258,0,4,33,0,9016.0,es
"['Marcha8M', '8M2023']",2023-03-08 19:07:16+00:00,"🟣Desde la Glorieta de las Mujeres que Luchan sale rumbo al Zócalo uno de los primeros  contingentes de las movilizaciones por el Día Internacional de la Mujer; está conformado por universitarias y familiares de víctimas de feminicidio #Marcha8M  #8M2023 

Video: Alelhí Salgado https://t.co/gSYF99egnb",El_Universal_Mx,7377258,8,97,497,3,39779.0,es
"['8M2023', 'Marcha8M']",2023-03-08 19:01:57+00:00,"🟣 #8M2023 |  Mujeres sobrevivientes de cáncer de mama piden que se hablen de las secuelas de los tratamientos y denuncian la falta de apoyo para tener una vida digna   #Marcha8M 

Video: Berenice Fregoso https://t.co/peXrU532Es",El_Universal_Mx,7377257,27,620,2308,14,94853.0,es
['8M2023'],2023-03-08 18:55:00+00:00,"Lula da Silva pidió conmemorar el Día Internacional de la Mujer ""con respeto"" para acabar con la ""intolerable"" violencia machista y cambiar el actual sistema de ""privilegios de los hombres""  #8M2023 
https://t.co/xsZyaNTPpJ",El_Universal_Mx,7377258,3,9,36,0,8797.0,es
"['8M2023', 'Marcha8M']",2023-03-08 18:52:00+00:00,"🟣 #8M2023 |  Sigue el minuto a minuto de la Marcha por el Día Internacional de la Mujer  👇  #Marcha8M 
https://t.co/5WnQQcgfzb",El_Universal_Mx,7377259,7,24,133,1,58140.0,es
"['8M2023', 'Marcha8M']",2023-03-08 18:36:35+00:00,"🟣 Mujeres sobrevivientes y con cáncer de mama se reúnen en la glorieta de las ""Mujeres que luchan"" para demandar tratamientos oportunos     
#8M2023  #Marcha8M 

Video: Berenice Fregoso https://t.co/3LCxBRo4Eq",El_Universal_Mx,7377262,5,148,597,5,39490.0,es
['8M2023'],2023-03-08 18:30:00+00:00,"🟣 En 2022 se interpusieron 759 denuncias en organismos, de las cuales únicamente 47 resultaron en rescisiones de contrato o expulsión. #8M2023 
https://t.co/W3aadrFyvO",El_Universal_Mx,7377262,0,3,22,0,7128.0,es
['8M2023'],2023-03-08 18:20:00+00:00,"🟣✊ ""Mi ropa no es corta, tu educación sí"" Miles de mujeres en todo el mundo salen a marchar este #8M2023  

👀 Países como Francia, Nigeria, Alemania, Chile, Inglaterra son sólo algunos de los que se han unido a esta lucha que año con año cobra fuerza 

Fotos 📸 AP, AFP, EFE https://t.co/92fzdKXp1w",El_Universal_Mx,7377263,6,65,237,3,18540.0,es
"['CDMX', '8M2023']",2023-03-08 18:15:00+00:00,"🟣 La policía cibernética de la #CDMX realiza estos trabajos para prevenir y combatir cualquier incidente cibernético que las pudiera poner en riesgo.  #8M2023 
https://t.co/zfo67Gmz9P",El_Universal_Mx,7377264,2,1,15,0,9514.0,es
['8M2023'],2023-03-08 18:10:00+00:00,"🟣 Aunque en docenas de países se han producido avances significativos, la situación en lugares como Afganistán e Irán son un sombrío recordatorio de que todavía queda mucho camino por recorrer.  #8M2023
https://t.co/qXM5UulgKW",El_Universal_Mx,7377264,1,8,28,0,9927.0,es
['8M2023'],2023-03-08 17:30:00+00:00,"El IMCO estimó que, en 2030, el PIB de México podría ser 15% mayor que el de 2020 si sumamos a 8.2 millones más de mujeres a la economía  #8M2023 
https://t.co/5cdGoOcGy0",El_Universal_Mx,7377265,0,2,5,0,7624.0,es
['8M2023'],2023-03-08 17:20:00+00:00,"Si acudirás a la marcha #8M2023 recuerda protegerte del sol, porque se esperan  altos índices de radiación UV
https://t.co/sNzcGHJu1U",El_Universal_Mx,7377266,0,5,28,0,8348.0,es
"['8M2023', 'CDMX']",2023-03-08 16:05:00+00:00,"¡Entérate! Este #8M2023, las marchas en #CDMX saldrán desde distintos puntos 
https://t.co/xqStk5wuec",El_Universal_Mx,7377271,1,6,31,2,9110.0,es
['8M2023'],2023-03-08 15:10:00+00:00,"En este #8M2023, García Vilchis aseguró que ""es honor permanecer y colaborar con el gobierno más humanista y con perspectiva de género que ha tenido este país"" 
https://t.co/0t7uYWfQzX",El_Universal_Mx,7377272,333,24,179,37,110511.0,es
"['Postal', '8M2023']",2023-03-08 14:30:00+00:00,"#Postal Jen Mulini narró como un accidente le quitó la posibilidad de caminar, pero la cargó de valor para alentar a otras mujeres a poner en el foco las violencias de las que son víctimas y crear válvulas de escape de las mismas.  #8M2023 https://t.co/NygRyvoIX2 https://t.co/006x4uKi3a",El_Universal_Mx,7377274,0,4,30,0,9389.0,es
['8M2023'],2023-03-08 14:10:00+00:00,"Este #8M2023 habrá diversas estaciones cerradas, entérate de cuáles son 
https://t.co/gjTpce172V",El_Universal_Mx,7377276,3,8,26,0,9763.0,es
['8M2023'],2023-03-08 14:02:14+00:00,"AMLO pidió que en este #8M2023 las movilizaciones sean ""pacíficas y sin violencia"" 
https://t.co/b43y8sQCKF",El_Universal_Mx,7377278,20,7,31,2,14005.0,es
['8M2023'],2023-03-08 13:20:00+00:00,🟣 Este #8M2023 EL UNIVERSAL presenta los perfiles de 24 mujeres que ocupan o buscan cargos relevantes en la administración pública en la Ciudad de México y el Estado de México https://t.co/RrYQ25RXXW,El_Universal_Mx,7377284,0,6,33,0,16527.0,es
['8M2023'],2023-03-08 13:10:00+00:00,"Láurel Miranda dice que los ataques y amenazas de muerte la hicieron sentir más decidida a compartir lo cansada, triste y furiosa que se siente ante las agresiones de las que que son objeto las mujeres #8M2023  
https://t.co/tvBDAk5w2X https://t.co/GLFJo5RP0S",El_Universal_Mx,7377284,4,10,36,0,13055.0,es
"['8M2023', 'NotaPlus']",2023-03-08 07:52:00+00:00,"🟣 Previo al #8M2023, Julieta Fierro asegura que las violencias contra las mujeres están presentes desde los tiempos bíblicos #NotaPlus https://t.co/o5NqTdVwru https://t.co/LH431CbUZc",El_Universal_Mx,7377307,4,12,60,1,10036.0,es
['8M2023'],2023-03-08 03:55:00+00:00,"🟣  Ellas se han encargado de cumplir sus sueños y no quieren ser las únicas  #8M2023 
https://t.co/TC9q4UMIvD",El_Universal_Mx,7377313,1,7,24,1,11871.0,es
"['Postal', '8M2023']",2023-03-08 02:25:00+00:00,"#Postal  Itzel Hermida decidió inclinarse hacia el activismo educativo para formar de raíz a personas empáticas y protectoras que respeten su entorno  #8M2023 
https://t.co/E6TytJE2Sf https://t.co/XmNxEKVqoL",El_Universal_Mx,7377313,3,20,59,0,12831.0,es
['8M2023'],2023-03-08 01:50:00+00:00,"Toma en cuenta estas recomendaciones, si por primera vez participarás en una manifestación del #8M2023 
https://t.co/ZFO0cBnsc7",El_Universal_Mx,7377313,0,1,6,0,7906.0,es
"['Postal', '8M2023']",2023-03-08 00:35:00+00:00,"#Postal Annieli ha sido acosada sexualmente en diferentes ocasiones, las más graves ocurrieron en la vía pública cuando forcejeó con un acosador para que la soltara #8M2023  https://t.co/zAG9G2WgUz https://t.co/AoNxEk3zAY",El_Universal_Mx,7377314,3,14,34,0,11837.0,es
['8M2023'],2023-03-07 23:50:00+00:00,"Diversos edificios y monumentos sobre Avenida Juárez y Calle Cinco de mayo ya tienen vallas para si protección, previo a la marcha del #8M2023 
https://t.co/uWl1OrNSTD",El_Universal_Mx,7377314,0,1,11,0,7717.0,es
['8M2023'],2023-03-07 21:35:00+00:00,"🟣 Si planeas asistir a alguna manifestación, congregación o actividad por el Día Internacional de la Mujer, te compartimos una  lista de horarios y actividades  #8M2023 
https://t.co/LRGiJmEiu9",El_Universal_Mx,7377322,0,0,13,0,8534.0,es
"['NotaPlus', '8M2023']",2023-03-07 21:16:21+00:00,"#NotaPlus Las mujeres son el sector mayoritario de la población en la región, pero insuficientemente representadas y víctimas de violencia. #8M2023 

https://t.co/yYgW9BrqJs",El_Universal_Mx,7377322,1,1,5,0,10444.0,es
"['NotaPlus', '8M2023']",2023-03-07 21:16:15+00:00,"#NotaPlus  En vísperas del #8M2023, 11 figuras destacadas de la región hacen una radiografía de los obstáculos, el machismo persistente, la desigualdad, el impacto del Covid-19 y los feminicidios.

https://t.co/yYgW9BrqJs",El_Universal_Mx,7377322,4,7,19,2,13558.0,es
"['8M2023', 'NotaPlus']",2023-03-07 20:30:00+00:00,"🟣 Previo al #8M2023, Julieta Fierro asegura que las violencias contra las mujeres están presentes desde los tiempos bíblicos #NotaPlus https://t.co/o5NqTdVwru https://t.co/QS4FaeaLTt",El_Universal_Mx,7377323,9,31,114,0,19360.0,es
"['Postal', '8M2023']",2023-03-07 19:30:00+00:00,"#Postal Claudia Fernández Perdomo asegura que la violencia de género ha estado presente a lo largo de su vida, pues lo mismo ha sido acosada laboral que sexualmente  #8M2023 https://t.co/WzTzTosebz https://t.co/o0LC7JDA4g",El_Universal_Mx,7377324,0,8,15,0,8827.0,es
['8M2023'],2023-03-07 03:10:00+00:00,🙏 Martí Batres pide que la manifestación del #8M2023 se lleve a cabo de forma pacífica https://t.co/hxiMZ4aN4z,El_Universal_Mx,7377327,33,2,18,3,16722.0,es
['8M2023'],2023-03-06 20:20:00+00:00,"🟣 ¿Acudirás a la marcha del #8M2023? Conoce los detalles de la movilización para conmemorar el Día Internacional de la Mujer 👇
https://t.co/hqDw4WQaOm",El_Universal_Mx,7377327,0,5,33,3,13260.0,es
['8M2023'],2023-03-06 19:54:13+00:00,"🟣 Rodada ciclista, cine, exposiciones como las de “Mujeres Mazahuas” son parte de más de 45 actividades con las que se conmemora en el Estado de México el Día Internacional de la Mujer  #8M2023 
https://t.co/tx6GFTiQI6",El_Universal_Mx,7377327,0,2,16,0,9358.0,es
['8M2023'],2023-03-05 22:35:00+00:00,"🟣 El Día Internacional de la Mujer ha cobrado mayor fuerza con el paso de los años. En varios países del mundo, las mujeres se dan cita en espacios públicos para alzar la voz y luchar por un mundo sin violencia e inseguridad.  #8M2023 
https://t.co/OhpTXMzydt",El_Universal_Mx,7377329,0,13,32,1,10883.0,es
['Video'],2023-03-07 13:07:05+00:00,"Llegan tráilers con docenas de vallas metálicas a Palacio Nacional para protegerlo ante las manifestaciones del 8 de marzo, Día Internacional de la Mujer #Video @pedrovillaycana https://t.co/6Ai1amJmzJ",El_Universal_Mx,7379156,282,372,908,212,480939.0,es
['Opinión'],2023-03-05 18:10:00+00:00,"✍️ Este 8 de marzo, el feminismo que está cercano al poder tiene mucho que reflexionar. Verse al espejo autocríticamente. Discutir abiertamente porqué se ha permitido tanto retroceso con relación a nuestros derechos. Escribe @Rosario_Robles_ | #Opinión  https://t.co/kqDohrLwSo",El_Universal_Mx,7379160,28,19,55,4,15393.0,es
"['8M', 'DíaInternacionalDeLaMujer', '8M2023', '8DeMarzo']",2023-03-08 14:00:04+00:00,"Mi reconocimiento a todas las mujeres por su lucha en favor de sus derechos. Es mucho lo que han logrado, pero falta camino por recorrer. El patriarcado va a caer. Hasta que la dignidad y la igualdad se hagan costumbre. 
#8M #DíaInternacionalDeLaMujer #8M2023 #8DeMarzo https://t.co/IS1X8Tc2AS",ArturoZaldivarL,306370,428,113,555,47,102411.0,es
['DiaInternacionalDeLaMujer'],2023-03-09 19:41:06+00:00,"La Dra. Beatriz Gutiérrez Müller, inteligente, aguerrida y sobre todo humanista mexicana, sí me represente.
#DiaInternacionalDeLaMujer https://t.co/1aOhsSSHaY",Loranza15,1997,1529,740,4219,94,168444.0,es
"['8DeMarzo', 'NormaPiñaEsUnPeligroParaMexico', 'NormaPinaLaMinistraDelNarco']",2023-03-06 19:54:38+00:00,"@SocCivilMx @SCJN #8DeMarzo ésta mujer, no me representa. 
#NormaPiñaEsUnPeligroParaMexico
#NormaPinaLaMinistraDelNarco",Loranza15,1996,0,3,5,1,126.0,es
"['Perú', '8Marzo', 'DiaInternacionalDeLaMujer']",2023-03-08 13:08:28+00:00,"Mi admiración y respeto a las casi 17 millones de MUJERES que somos en el #Perú (50.4% de la población) en esta fecha conmemorativa #8Marzo
Tenemos derecho a una vida de PAZ y a elegir nuestro proyecto de vida en IGUALDAD con los hombres.
BRILLEMOS 💫
#DiaInternacionalDeLaMujer https://t.co/5pb1XKTSvj",anajarav,142057,12,8,78,1,2647.0,es
"['ÓscarBecerra', 'DiaInternacionalDeLaMujer']",2023-03-06 20:21:37+00:00,"Infelices declaraciones del ministro de Educación #ÓscarBecerra sobre nuestras Aymaras y en la antesala del #DiaInternacionalDeLaMujer
¡Qué ignorancia supina!
Las mujeres indígenas llevan a todo lugar a sus hijos, pegados a sus cuerpos, en señal de protección y unidad con éstos. https://t.co/n1goBbOV1a",anajarav,142057,399,226,560,48,29694.0,es
"['8deMarzo', 'LenguajeSinPalabras']",2023-03-09 03:17:33+00:00,"Hoy hace 6 años murió mi papá, un gran referente del día de la mujer, el siempre decía: luchen por todo lo que se merecen.💕
#8deMarzo 
#LenguajeSinPalabras https://t.co/rhySyodS7e",bartije,91120,26,18,474,0,16098.0,es
"['8deMarzo', 'LenguajeSinPalabras']",2023-03-09 02:32:15+00:00,"El narciso hace que todo lo que pase sea alrededor de él, hasta el día de la mujer.
Qué vergüenza.
#8deMarzo #LenguajeSinPalabras https://t.co/cFACT2F1Kg",bartije,91120,179,267,1154,21,95634.0,es
['DiaDeLaMujer'],2023-03-09 02:04:02+00:00,"Así se vivió el 
#DiaDeLaMujer 
“Camino a casa quiero ser LIBRE no VALIENTE” https://t.co/UYk2dioNHp",bartije,91120,2,21,149,0,6491.0,es
['8DeMarzo'],2023-03-09 21:54:40+00:00,"@RuidoEnLaRed @jordana_glez ¿Por qué apagaron las luces, exponiendo a tantas mujeres el #8DeMarzo ?",bartije,91120,9,20,191,0,3469.0,es
"['8DeMarzo', 'LenguajeSinPalabras']",2023-03-09 04:17:32+00:00,"Símbolos = un prendedor con una figura del presidente infantilizada, para mostrar inocencia en el centro de los colores que representan a las feministas. 
Incongruencia, las mujeres saben lo que quieren el pequeño AMLO no.
 #8DeMarzo 
#LenguajeSinPalabras https://t.co/3ubewpUPyl",bartije,91120,13,41,180,2,6728.0,es
"['8DeMarzo', 'LenguajeSinPalabras']",2023-03-09 04:14:24+00:00,"@AldoVanDyck @cgarizmendi Esta mujer proyecta:
Manos atrás = sumisión 
Inclinada = empequeñecida.
Ojos cerrados = inseguridad
Parece que acaricia a su mascota.
Este no es un referente para las mujeres de hoy.
#8DeMarzo 
#LenguajeSinPalabras",bartije,91120,1,2,19,0,319.0,es
